_date,time,preclose,high,low,match,open,volume,turnover,matchitems,,
2016/2/1,2016/2/1,2737.6,2793.3,2655.62,2763.49,2730.98,77442746800,7.79296E+11,0,,0.011904152
2016/2/15,2016/2/15,2763.49,2893.21,2682.09,2860.02,2684.96,92473076800,9.63454E+11,0,,0.065200226
2016/2/22,2016/2/22,2860.02,2933.96,2715.87,2767.21,2888.6,1.10672E+11,1.13992E+12,0,,-0.042023818
2016/2/29,2016/2/29,2767.21,2880.37,2638.96,2874.15,2754.81,1.26555E+11,1.2111E+12,0,,0.043320592
2016/3/7,2016/3/7,2874.15,2911.84,2772.55,2810.31,2886.64,90053190800,8.76409E+11,0,,-0.026442508
2016/3/14,2016/3/14,2810.31,2971.55,2819.79,2955.15,2830.08,1.05832E+11,1.10529E+12,0,,0.044193097
2016/3/21,2016/3/21,2955.15,3028.32,2952.11,2979.43,2978.46,1.25184E+11,1.42379E+12,0,,0.000325672
2016/3/28,2016/3/28,2979.43,3023.41,2905.25,3009.53,2988.01,1.02232E+11,1.1381E+12,0,,0.007202118
2016/4/5,2016/4/5,3009.53,3062.36,2960.46,2984.96,3000.94,89781653400,9.82868E+11,0,,-0.005324998
2016/4/11,2016/4/11,2984.96,3097.16,3001.32,3078.12,3006.91,1.11059E+11,1.25003E+12,0,,0.023682119
2016/4/18,2016/4/18,3078.12,3058.46,2905.05,2959.24,3058.46,94960044800,1.05599E+12,0,,-0.032441163
2016/4/25,2016/4/25,2959.24,2976.02,2916.37,2938.32,2949.97,62240938900,7.08335E+11,0,,-0.003949193
2016/5/3,2016/5/3,2938.32,3004.42,2913.04,2913.25,2940.39,68573863000,7.82054E+11,0,,-0.009230068
2016/5/9,2016/5/9,2913.25,2896.16,2781.24,2827.11,2896.16,68766047100,7.27795E+11,0,,-0.023841915
2016/5/16,2016/5/16,2827.11,2860.32,2781.42,2825.48,2816.78,59880645200,6.64188E+11,0,,0.003088633
2016/5/23,2016/5/23,2825.48,2848.07,2780.76,2821.05,2826.31,56006278500,6.29778E+11,0,,-0.001861084
2016/5/30,2016/5/30,2821.05,2945.52,2794.66,2938.68,2814.65,84170429000,9.68371E+11,0,,0.04406587
2016/6/6,2016/6/6,2938.68,2945.94,2908.37,2927.16,2940.99,41802768000,5.1341E+11,0,,-0.004702498
2016/6/13,2016/6/13,2927.16,2911.16,2811.78,2885.11,2897.27,80103706100,9.31668E+11,0,,-0.004197054
2016/6/20,2016/6/20,2885.11,2919.3,2807.6,2854.29,2887.64,75850054800,8.96869E+11,0,,-0.011549224
2016/6/27,2016/6/27,2854.29,2944.99,2840.28,2932.48,2840.56,81949526200,9.84806E+11,0,,0.032359816
2016/7/4,2016/7/4,2932.48,3024.11,2922.52,2988.09,2924.29,1.06126E+11,1.24994E+12,0,,0.021817262
2016/7/11,2016/7/11,2988.09,3069.05,2984.42,3054.3,2993.75,1.09055E+11,1.2517E+12,0,,0.02022547
2016/7/18,2016/7/18,3054.3,3058.32,3007.46,3012.82,3047.64,79687839400,9.63143E+11,0,,-0.011425234
2016/7/25,2016/7/25,3012.82,3057.42,2939.23,2979.34,3008.09,92172848700,1.06553E+12,0,,-0.00955756
2016/8/1,2016/8/1,2979.34,2991.68,2931.96,2976.7,2971.95,67980839700,7.65832E+11,0,,0.001598277
2016/8/8,2016/8/8,2976.7,3051.05,2959.05,3050.67,2972.62,82045358200,9.03498E+11,0,,0.026256299
2016/8/15,2016/8/15,3050.67,3140.44,3053.87,3108.1,3056.48,1.21349E+11,1.34896E+12,0,,0.016888709
2016/8/22,2016/8/22,3108.1,3112.74,3041.51,3070.31,3107.38,81616121300,9.32354E+11,0,,-0.011929664
2016/8/29,2016/8/29,3070.31,3088.7,3050.49,3067.35,3068.46,73194144000,8.46948E+11,0,,-0.000361745
2016/9/5,2016/9/5,3067.35,3105.68,3053.19,3078.85,3070.71,81140529900,9.09464E+11,0,,0.002650853
2016/9/12,2016/9/12,3078.85,3040.95,2995.42,3002.85,3037.51,47481306700,5.22787E+11,0,,-0.011410662
2016/9/19,2016/9/19,3002.85,3054.44,3005.32,3033.9,3005.32,61877088700,7.13374E+11,0,,0.009509803
2016/9/26,2016/9/26,3033.9,3028.24,2969.13,3004.7,3028.24,58520491400,6.4759E+11,0,,-0.007773492
2016/10/10,2016/10/10,3004.7,3066.1,3014.62,3063.81,3020.46,77994860700,8.49421E+11,0,,0.014352119
2016/10/17,2016/10/17,3063.81,3101.85,3033.75,3090.94,3064.69,87632530400,9.5374E+11,0,,0.008565304
2016/10/24,2016/10/24,3090.94,3137.03,3090.79,3104.27,3092.05,97341082300,1.07973E+12,0,,0.003952071
2016/10/31,2016/10/31,3104.27,3141.33,3081.07,3125.32,3097.19,91513032148,1.1008E+12,0,,0.009082426
2016/11/7,2016/11/7,3125.32,3202.74,3096.95,3196.04,3124.89,1.16643E+11,1.33918E+12,0,,0.022768801
2016/11/14,2016/11/14,3196.04,3221.46,3186.8,3192.86,3187.71,1.21629E+11,1.32096E+12,0,,0.00161558
2016/11/21,2016/11/21,3192.86,3262.88,3188.28,3261.94,3188.5,1.20849E+11,1.35995E+12,0,,0.023032774
2016/11/28,2016/11/28,3261.94,3301.21,3235.28,3243.84,3270.05,1.34329E+11,1.45453E+12,0,,-0.008015168
2016/12/5,2016/12/5,3243.84,3244.8,3189.49,3232.88,3203.78,92439006300,1.0294E+12,0,,0.009083021
2016/12/12,2016/12/12,3232.88,3245.09,3100.91,3122.98,3233.67,1.01621E+11,1.11935E+12,0,,-0.034230456
2016/12/19,2016/12/19,3122.98,3143.17,3084.8,3110.15,3120.7,83228484100,9.25623E+11,0,,-0.003380652
2016/12/26,2016/12/26,3110.15,3127.88,3068.41,3103.64,3095.58,69571832900,7.88731E+11,0,,0.002603712
2017/1/3,2017/1/3,3103.64,3172.03,3105.31,3154.32,3105.31,66786464800,7.62789E+11,0,,0.015782643
2017/1/9,2017/1/9,3154.32,3174.58,3102.16,3112.76,3148.53,83499896600,9.12621E+11,0,,-0.011360857
2017/1/16,2017/1/16,3112.76,3125.66,3044.29,3123.14,3104.49,77204218200,8.42883E+11,0,,0.006007428
2017/1/23,2017/1/23,3123.14,3163.1,3125.42,3159.17,3125.42,48458487200,5.34479E+11,0,,0.010798549
2017/2/3,2017/2/3,3159.17,3162.68,3136.01,3140.17,3160.08,9222473600,1.08024E+11,0,,-0.006300473
2017/2/6,2017/2/6,3140.17,3205.05,3132.03,3196.7,3143.09,83144515200,9.28976E+11,0,,0.017056464
2017/2/13,2017/2/13,3196.7,3238.4,3198.99,3202.08,3198.99,1.09368E+11,1.17354E+12,0,,0.00096593
2017/2/20,2017/2/20,3202.08,3264.08,3198.96,3253.43,3198.96,1.04687E+11,1.1693E+12,0,,0.017027409
2017/2/27,2017/2/27,3253.43,3259.98,3206.61,3218.31,3249.19,85385306700,1.02817E+12,0,,-0.009503907
2017/3/6,2017/3/6,3218.31,3245.3,3205.28,3212.76,3217.33,78493163200,9.74807E+11,0,,-0.001420432
2017/3/13,2017/3/13,3212.76,3274.19,3193.16,3237.45,3209.45,84467468900,1.09087E+12,0,,0.008724236
2017/3/20,2017/3/20,3237.45,3275.21,3221.93,3269.45,3241.11,93580644300,1.20296E+12,0,,0.008743918
2017/3/27,2017/3/27,3269.45,3283.24,3195.85,3222.51,3268.92,1.02325E+11,1.17774E+12,0,,-0.01419735
2017/4/5,2017/4/5,3222.51,3295.19,3233.24,3286.62,3235.66,72971714300,8.02275E+11,0,,0.015749492
2017/4/10,2017/4/10,3286.62,3290.39,3238.9,3246.07,3285.46,1.20521E+11,1.36494E+12,0,,-0.011989189
2017/4/17,2017/4/17,3246.07,3229.95,3148.18,3173.15,3229.95,93377252000,1.03079E+12,0,,-0.017585412
2017/4/24,2017/4/24,3173.15,3164.25,3097.33,3154.66,3164.25,88425682000,9.88031E+11,0,,-0.003030734
2017/5/2,2017/5/2,3154.66,3154.78,3092.09,3103.04,3147.23,67216801200,7.67071E+11,0,,-0.014040919
2017/5/8,2017/5/8,3103.04,3093.45,3016.53,3083.51,3090.07,82741403000,9.05303E+11,0,,-0.002122929
2017/5/15,2017/5/15,3083.51,3119.58,3060.53,3090.63,3085.93,75636571500,8.64436E+11,0,,0.001523042
2017/5/22,2017/5/22,3090.63,3120.66,3022.3,3110.06,3087.17,81912300900,8.91321E+11,0,,0.007414558
2017/5/31,2017/5/31,3110.06,3143.28,3081.85,3105.54,3125.33,45847107400,5.1315E+11,0,,-0.006332131
2017/6/5,2017/6/5,3105.54,3165.92,3078.79,3158.4,3102.11,73165327000,8.26002E+11,0,,0.018145714
2017/6/12,2017/6/12,3158.4,3164.95,3117.08,3123.17,3149.53,69000174900,7.99662E+11,0,,-0.008369503
2017/6/19,2017/6/19,3123.17,3186.98,3118.09,3157.87,3122.16,75895948200,8.77295E+11,0,,0.011437594
2017/6/26,2017/6/26,3157.87,3193.46,3156.98,3192.43,3157,71851714200,8.2047E+11,0,,0.01122268
2017/7/3,2017/7/3,3192.43,3219.52,3174.31,3217.96,3192,78224187000,8.95732E+11,0,,0.008132832
2017/7/10,2017/7/10,3217.96,3226.91,3177.93,3222.42,3208.46,92909653600,1.01525E+12,0,,0.004350997
2017/7/17,2017/7/17,3222.42,3247.71,3139.5,3237.98,3219.79,1.16736E+11,1.20866E+12,0,,0.005649437
2017/7/24,2017/7/24,3237.98,3264.85,3220.64,3253.24,3230.9,1.06289E+11,1.1335E+12,0,,0.006914482
2017/7/31,2017/7/31,3253.24,3305.43,3251.19,3262.08,3252.75,1.25915E+11,1.31848E+12,0,,0.002868342
2017/8/7,2017/8/7,3262.08,3285.48,3200.75,3208.54,3257.67,1.22246E+11,1.24431E+12,0,,-0.015081331
2017/8/14,2017/8/14,3208.54,3275.08,3206.04,3268.72,3206.04,94424187800,1.06134E+12,0,,0.019550598
2017/8/21,2017/8/21,3268.72,3331.91,3266.36,3331.52,3274.58,92180110100,1.05036E+12,0,,0.01738849
2017/8/28,2017/8/28,3331.52,3381.93,3336.13,3367.12,3336.13,1.24075E+11,1.43673E+12,0,,0.009289206
2017/9/4,2017/9/4,3367.12,3391.01,3353.69,3365.24,3369.72,1.1326E+11,1.30318E+12,0,,-0.001329487
2017/9/11,2017/9/11,3365.24,3391.64,3345.33,3353.62,3365.35,1.12754E+11,1.3223E+12,0,,-0.003485522
2017/9/18,2017/9/18,3353.62,3377.88,3334.98,3352.53,3352.51,95032873000,1.11304E+12,0,,5.96568E-06
2017/9/25,2017/9/25,3352.53,3357.02,3332.6,3348.94,3344.59,73964357600,8.88271E+11,0,,0.001300608
2017/10/9,2017/10/9,3348.94,3410.17,3358.8,3390.52,3403.25,85440074600,1.07253E+12,0,,-0.003740542
2017/10/16,2017/10/16,3390.52,3400.51,3359.63,3378.65,3393.21,74259048200,9.21847E+11,0,,-0.004290922
2017/10/23,2017/10/23,3378.65,3421.1,3374.12,3416.81,3382.28,74790082000,9.53956E+11,0,,0.01020909
2017/10/30,2017/10/30,3416.81,3419.73,3347.36,3371.74,3413.87,88199268036,1.10714E+12,0,,-0.012340833
2017/11/6,2017/11/6,3371.74,3438.79,3356.53,3432.67,3369.68,87857161300,1.15014E+12,0,,0.01869317
2017/11/13,2017/11/13,3432.67,3450.49,3373.3,3382.91,3435.18,97679628900,1.30852E+12,0,,-0.015216088
2017/11/20,2017/11/20,3382.91,3442.18,3328.33,3353.82,3361.36,96179863500,1.24538E+12,0,,-0.00224314
2017/11/27,2017/11/27,3353.82,3347.05,3300.78,3317.62,3346.66,78428705200,9.60203E+11,0,,-0.008677308
2017/12/4,2017/12/4,3317.62,3324,3254.61,3289.99,3310.38,77325181600,9.35216E+11,0,,-0.006159414
2017/12/11,2017/12/11,3289.99,3322.67,3259.39,3266.14,3290.49,62005431100,7.92484E+11,0,,-0.007400114
2017/12/18,2017/12/18,3266.14,3309.22,3254.18,3297.06,3268.03,63976089400,7.94326E+11,0,,0.008883027
2017/12/25,2017/12/25,3297.06,3312.3,3263.73,3307.17,3296.21,76896153200,9.28614E+11,0,,0.003325031
2018/1/2,2018/1/2,3307.17,3402.07,3314.03,3391.75,3314.03,83613097800,9.77434E+11,0,,0.023451809
2018/1/8,2018/1/8,3391.75,3435.42,3384.56,3428.94,3391.55,98462419100,1.21335E+12,0,,0.011024458
2018/1/15,2018/1/15,3428.94,3498.43,3401.96,3487.86,3428.95,1.17211E+11,1.43136E+12,0,,0.017180186
2018/1/22,2018/1/22,3487.86,3574.9,3475.67,3558.13,3476.99,1.17526E+11,1.39716E+12,0,,0.023336276
2018/1/29,2018/1/29,3558.13,3587.03,3388.86,3462.08,3563.64,1.09828E+11,1.28192E+12,0,,-0.028498951
2018/2/5,2018/2/5,3462.08,3487.72,3062.74,3129.85,3411.67,1.21682E+11,1.36073E+12,0,,-0.082604707
2018/2/12,2018/2/12,3129.85,3219.22,3113.61,3199.16,3128.37,40516125500,4.57601E+11,0,,0.022628398
2018/2/22,2018/2/22,3199.16,3294.13,3234.12,3289.02,3237.57,28452081300,3.16806E+11,0,,0.015891548
2018/2/26,2018/2/26,3289.02,3335.99,3228.58,3254.53,3307.3,82379088900,9.61842E+11,0,,-0.015955613
2018/3/5,2018/3/5,3254.53,3309.72,3236.72,3307.17,3255.87,82711108100,9.70264E+11,0,,0.015756157
2018/3/12,2018/3/12,3307.17,3333.88,3269.28,3269.88,3319.21,83091512700,9.81005E+11,0,,-0.01486197
2018/3/19,2018/3/19,3269.88,3314.21,3110.66,3152.76,3264.93,87219932800,1.02325E+12,0,,-0.03435602
2018/3/26,2018/3/26,3152.76,3177.72,3091.46,3168.9,3117.32,86389920100,1.05854E+12,0,,0.016546264
2018/4/2,2018/4/2,3168.9,3192.34,3119.13,3131.11,3169.78,47692113300,6.09439E+11,0,,-0.012199585
2018/4/9,2018/4/9,3131.11,3220.85,3110.3,3159.05,3125.44,75946080000,9.43437E+11,0,,0.010753686
2018/4/16,2018/4/16,3159.05,3153.11,3114.89,3114.89,3152.89,8066117900,1.00717E+11,0,,
